,0
1384,475
1385,476
1386,477
1387,478
1388,479
1389,480
1390,481
1391,482
1392,483
1393,484
1394,485
1395,486
1396,487
1397,488
1398,489
1399,490
14,491
1400,492
1401,493
1402,494
1403,495
1404,496
1405,497
1406,498
1407,499
1408,500
1409,501
1410,502
1411,503
1412,504
1413,505
1414,506
1415,507
1416,508
1417,509
1418,510
1419,511
1420,512
1421,513
1422,514
1423,515
1424,516
1425,517
1426,518
1427,519
1428,520
1429,521
1430,522
1431,523
1432,524
1433,525
1434,526
1435,527
1436,528
1437,529
1438,530
1439,531
1440,532
1441,533
1442,534
1443,535
1444,536
1445,537
1446,538
1447,539
1448,540
1449,541
145,542
1450,543
1451,544
1452,545
1453,546
1454,547
1455,548
1456,549
1457,550
1458,551
1459,552
1460,553
1461,554
1462,555
1463,556
1464,557
1465,558
1466,559
1467,560
1468,561
1469,562
1470,563
1471,564
1472,565
1473,566
1474,567
1475,568
1476,569
1477,570
1478,571
1479,572
1480,573
1481,574
1482,575
1483,576
1484,577
1485,578
1486,579
1487,580
1488,581
1489,582
1490,583
1491,584
1492,585
1493,586
1494,587
1495,588
1496,589
1497,590
1498,591
1499,592
150,593
1500,594
1501,595
1502,596
1503,597
1504,598
1505,599
1506,600
1507,601
1508,602
1509,603
1510,604
1511,605
1512,606
1513,607
1514,608
1515,609
1516,610
1517,611
1518,612
1519,613
1520,614
1521,615
1522,616
1523,617
1524,618
1525,619
1526,620
1527,621
1528,622
1529,623
1530,624
1531,625
1532,626
1533,627
1534,628
1535,629
1536,630
1537,631
1538,632
1539,633
1540,634
1541,635
1542,636
1543,637
1544,638
1545,639
1546,640
1547,641
1548,642
1549,643
1550,644
1551,645
1552,646
1553,647
1554,648
1555,649
1556,650
1557,651
1558,652
1559,653
1560,654
1561,655
1562,656
1563,657
1564,658
1565,659
1566,660
1567,661
1568,662
1569,663
1570,664
1571,665
1572,666
1573,667
1574,668
1575,669
1576,670
1577,671
1578,672
1579,673
1580,674
1581,675
1582,676
1583,677
1584,678
1585,679
1586,680
1587,681
1588,682
1589,683
1590,684
1591,685
1592,686
1593,687
1594,688
1595,689
1596,690
1597,691
1598,692
1599,693
160,694
1600,695
1601,696
1602,697
1603,698
1604,699
1605,700
1606,701
1607,702
1608,703
1609,704
161,705
1610,706
1611,707
1612,708
1613,709
1614,710
1615,711
1616,712
1617,713
1618,714
1619,715
162,716
1620,717
1621,718
1622,719
1623,720
1624,721
1625,722
1626,723
1627,724
1628,725
1629,726
163,727
1630,728
1631,729
1632,730
1633,731
1634,732
1635,733
1636,734
1637,735
1638,736
1639,737
1640,738
1641,739
1642,740
1643,741
1644,742
1645,743
1646,744
1647,745
1648,746
1649,747
1650,748
1651,749
1652,750
1653,751
1654,752
1655,753
1656,754
1657,755
1658,756
1659,757
166,758
1660,759
1661,760
1662,761
1663,762
1664,763
1665,764
1666,765
1667,766
1668,767
1669,768
1670,769
1671,770
1672,771
1673,772
1674,773
1675,774
1676,775
1677,776
1678,777
1679,778
1680,779
1681,780
1682,781
1683,782
1684,783
1685,784
1686,785
1687,786
1688,787
1689,788
1690,789
1691,790
1692,791
1693,792
1694,793
1695,794
1696,795
1697,796
1698,797
1699,798
1700,799
1701,800
1702,801
1703,802
1704,803
1705,804
1706,805
1707,806
1708,807
1709,808
1710,809
1711,810
1712,811
1713,812
1714,813
1715,814
1716,815
1717,816
1718,817
1719,818
1720,819
1721,820
1722,821
1723,822
1724,823
1725,824
1726,825
1727,826
1728,827
1729,828
1730,829
1731,830
1732,831
1733,832
1734,833
1735,834
1736,835
1737,836
1738,837
1739,838
1740,839
1741,840
1742,841
1743,842
1744,843
1745,844
1746,845
1747,846
1748,847
1749,848
175,849
1750,850
1751,851
1752,852
1753,853
1754,854
1755,855
1756,856
1757,857
1758,858
1759,859
1760,860
1761,861
1762,862
1763,863
1764,864
1765,865
1766,866
1767,867
1768,868
1769,869
1770,870
1771,871
1772,872
1773,873
1774,874
1775,875
1776,876
1777,877
1778,878
1779,879
1780,880
1781,881
1782,882
1783,883
1784,884
1785,885
1786,886
1787,887
1788,888
1789,889
1790,890
1791,891
1792,892
1793,893
1794,894
1795,895
1796,896
1797,897
1798,898
1799,899
180,900
1800,901
1801,902
1802,903
1803,904
1804,905
1805,906
1806,907
1807,908
1808,909
1809,910
181,911
1810,912
1811,913
1812,914
1813,915
1814,916
1815,917
1816,918
1817,919
1818,920
1819,921
1820,922
1821,923
1822,924
1823,925
1824,926
1825,927
1826,928
1827,929
1828,930
1829,931
1830,932
1831,933
1832,934
1833,935
1834,936
1835,937
1836,938
1837,939
1838,940
1839,941
1840,942
1841,943
1842,944
1843,945
1844,946
1845,947
1846,948
1847,949
1848,950
1849,951
185,952
1850,953
1851,954
1852,955
1853,956
1854,957
1855,958
1856,959
1857,960
1858,961
1859,962
1860,963
1861,964
1862,965
1863,966
1864,967
1865,968
1866,969
1867,970
1868,971
1869,972
187,973
1870,974
1871,975
1872,976
1873,977
1874,978
1875,979
1876,980
1877,981
1878,982
1879,983
188,984
1880,985
1881,986
1882,987
1883,988
1884,989
1885,990
1886,991
1887,992
1888,993
1889,994
1890,995
1891,996
1892,997
1893,998
1894,999
1895,1000
1896,1001
1897,1002
1898,1003
1899,1004
19,1005
190,1006
1900,1007
1901,1008
1902,1009
1903,1010
1904,1011
1905,1012
1906,1013
1907,1014
1908,1015
1909,1016
1910,1017
1911,1018
1912,1019
1913,1020
1914,1021
1915,1022
1916,1023
1917,1024
1918,1025
1919,1026
192,1027
1920,1028
1921,1029
1922,1030
1923,1031
1924,1032
1925,1033
1926,1034
1927,1035
1928,1036
1929,1037
193,1038
1930,1039
1931,1040
1932,1041
1933,1042
1934,1043
1935,1044
1936,1045
1937,1046
1938,1047
1939,1048
194,1049
1940,1050
1941,1051
1942,1052
1943,1053
1944,1054
1945,1055
1946,1056
1947,1057
1948,1058
1949,1059
195,1060
1950,1061
1951,1062
1952,1063
1953,1064
1954,1065
1955,1066
1956,1067
1957,1068
1958,1069
1959,1070
1960,1071
1961,1072
1962,1073
1963,1074
1964,1075
1965,1076
1966,1077
1967,1078
1968,1079
1969,1080
197,1081
1970,1082
1971,1083
1972,1084
1973,1085
1974,1086
1975,1087
1976,1088
1977,1089
1978,1090
1979,1091
1980,1092
1981,1093
1982,1094
1983,1095
1984,1096
1985,1097
1986,1098
1987,1099
1988,1100
1989,1101
1990,1102
1991,1103
1992,1104
1993,1105
1994,1106
1995,1107
1996,1108
1997,1109
1998,1110
1999,1111
20,1112
200,1113
2000,1114
2001,1115
2002,1116
2003,1117
2004,1118
205,1119
208,1120
210,1121
211,1122
213,1123
214,1124
217,1125
218,1126
219,1127
22-rdf-syntax-ns#nil,1128
220,1129
221,1130
222,1131
223,1132
225,1133
227,1134
230,1135
231,1136
232,1137
235,1138
238,1139
239,1140
24,1141
240,1142
241,1143
243,1144
244,1145
245,1146
246,1147
247,1148
248,1149
249,1150
250,1151
251,1152
252,1153
253,1154
254,1155
255,1156
256,1157
257,1158
258,1159
260,1160
261,1161
262,1162
263,1163
266,1164
267,1165
268,1166
269,1167
270,1168
271,1169
272,1170
273,1171
274,1172
275,1173
276,1174
278,1175
280,1176
281,1177
282,1178
283,1179
284,1180
285,1181
286,1182
287,1183
293,1184
294,1185
296,1186
297,1187
30,1188
300,1189
301,1190
303,1191
304,1192
305,1193
306,1194
307,1195
308,1196
309,1197
311,1198
312,1199
313,1200
314,1201
316,1202
317,1203
320,1204
321,1205
324,1206
325,1207
326,1208
330,1209
333,1210
334,1211
335,1212
336,1213
337,1214
338,1215
339,1216
340,1217
342,1218
345,1219
346,1220
348,1221
350,1222
351,1223
353,1224
354,1225
355,1226
358,1227
360,1228
361,1229
362,1230
363,1231
364,1232
365,1233
366,1234
367,1235
37,1236
370,1237
371,1238
372,1239
374,1240
375,1241
376,1242
377,1243
378,1244
379,1245
38,1246
380,1247
381,1248
382,1249
383,1250
384,1251
385,1252
386,1253
388,1254
389,1255
39,1256
390,1257
391,1258
392,1259
393,1260
394,1261
395,1262
396,1263
397,1264
400,1265
401,1266
405,1267
406,1268
407,1269
408,1270
409,1271
41,1272
410,1273
411,1274
412,1275
413,1276
414,1277
415,1278
416,1279
417,1280
420,1281
421,1282
422,1283
423,1284
424,1285
425,1286
427,1287
428,1288
430,1289
431,1290
432,1291
434,1292
435,1293
437,1294
438,1295
439,1296
440,1297
442,1298
443,1299
444,1300
445,1301
446,1302
448,1303
450,1304
451,1305
452,1306
453,1307
455,1308
456,1309
457,1310
46,1311
460,1312
461,1313
462,1314
463,1315
465,1316
466,1317
467,1318
468,1319
470,1320
472,1321
473,1322
474,1323
475,1324
476,1325
477,1326
480,1327
483,1328
484,1329
486,1330
487,1331
488,1332
489,1333
49,1334
490,1335
491,1336
493,1337
495,1338
496,1339
497,1340
498,1341
50,1342
500,1343
501,1344
502,1345
503,1346
505,1347
507,1348
508,1349
509,1350
51,1351
510,1352
511,1353
512,1354
513,1355
515,1356
516,1357
517,1358
518,1359
519,1360
520,1361
521,1362
523,1363
524,1364
525,1365
526,1366
527,1367
528,1368
529,1369
530,1370
531,1371
532,1372
533,1373
534,1374
535,1375
536,1376
537,1377
538,1378
539,1379
54,1380
540,1381
541,1382
544,1383
545,1384
546,1385
547,1386
548,1387
549,1388
55,1389
550,1390
551,1391
552,1392
553,1393
554,1394
555,1395
556,1396
557,1397
558,1398
559,1399
560,1400
561,1401
562,1402
563,1403
565,1404
566,1405
567,1406
568,1407
569,1408
57,1409
570,1410
571,1411
572,1412
573,1413
575,1414
577,1415
578,1416
580,1417
581,1418
582,1419
583,1420
584,1421
585,1422
586,1423
587,1424
588,1425
589,1426
59,1427
590,1428
591,1429
592,1430
593,1431
594,1432
595,1433
597,1434
598,1435
599,1436
60,1437
600,1438
601,1439
602,1440
603,1441
604,1442
605,1443
606,1444
607,1445
609,1446
610,1447
611,1448
612,1449
613,1450
615,1451
616,1452
617,1453
618,1454
619,1455
620,1456
621,1457
622,1458
624,1459
625,1460
626,1461
627,1462
628,1463
629,1464
630,1465
631,1466
632,1467
633,1468
634,1469
635,1470
636,1471
637,1472
638,1473
639,1474
640,1475
641,1476
642,1477
643,1478
644,1479
646,1480
647,1481
649,1482
650,1483
651,1484
652,1485
653,1486
654,1487
655,1488
656,1489
657,1490
658,1491
659,1492
66,1493
660,1494
661,1495
663,1496
664,1497
665,1498
666,1499
667,1500
668,1501
669,1502
67,1503
670,1504
671,1505
672,1506
673,1507
674,1508
675,1509
676,1510
677,1511
678,1512
679,1513
68,1514
680,1515
681,1516
683,1517
685,1518
686,1519
687,1520
688,1521
689,1522
69,1523
690,1524
691,1525
692,1526
693,1527
695,1528
696,1529
697,1530
698,1531
699,1532
7,1533
700,1534
701,1535
702,1536
703,1537
704,1538
705,1539
706,1540
707,1541
708,1542
709,1543
710,1544
711,1545
712,1546
713,1547
714,1548
715,1549
716,1550
717,1551
718,1552
719,1553
720,1554
722,1555
723,1556
724,1557
725,1558
726,1559
727,1560
728,1561
729,1562
730,1563
731,1564
732,1565
734,1566
735,1567
736,1568
737,1569
738,1570
739,1571
740,1572
741,1573
742,1574
743,1575
744,1576
745,1577
746,1578
747,1579
748,1580
749,1581
750,1582
751,1583
752,1584
753,1585
754,1586
755,1587
756,1588
757,1589
758,1590
759,1591
761,1592
762,1593
763,1594
764,1595
765,1596
766,1597
767,1598
768,1599
769,1600
770,1601
771,1602
772,1603
773,1604
774,1605
775,1606
776,1607
777,1608
778,1609
779,1610
780,1611
781,1612
783,1613
784,1614
785,1615
786,1616
787,1617
788,1618
789,1619
79,1620
790,1621
791,1622
792,1623
793,1624
794,1625
795,1626
796,1627
797,1628
798,1629
799,1630
80,1631
800,1632
801,1633
802,1634
803,1635
804,1636
805,1637
806,1638
807,1639
808,1640
809,1641
81,1642
810,1643
811,1644
812,1645
813,1646
814,1647
816,1648
817,1649
819,1650
820,1651
821,1652
822,1653
823,1654
824,1655
825,1656
826,1657
827,1658
828,1659
829,1660
83,1661
830,1662
832,1663
833,1664
834,1665
835,1666
836,1667
837,1668
838,1669
839,1670
840,1671
841,1672
842,1673
843,1674
844,1675
845,1676
846,1677
847,1678
848,1679
849,1680
850,1681
852,1682
853,1683
854,1684
855,1685
856,1686
857,1687
858,1688
859,1689
860,1690
861,1691
862,1692
863,1693
864,1694
865,1695
866,1696
867,1697
869,1698
87,1699
870,1700
871,1701
872,1702
873,1703
874,1704
875,1705
876,1706
877,1707
878,1708
879,1709
880,1710
881,1711
882,1712
884,1713
885,1714
886,1715
887,1716
888,1717
889,1718
89,1719
890,1720
891,1721
892,1722
893,1723
894,1724
895,1725
896,1726
897,1727
898,1728
899,1729
9,1730
900,1731
901,1732
902,1733
903,1734
904,1735
905,1736
906,1737
907,1738
908,1739
909,1740
910,1741
911,1742
912,1743
913,1744
914,1745
915,1746
916,1747
917,1748
918,1749
919,1750
920,1751
921,1752
922,1753
923,1754
924,1755
925,1756
926,1757
927,1758
928,1759
929,1760
930,1761
931,1762
932,1763
933,1764
934,1765
935,1766
936,1767
937,1768
938,1769
939,1770
940,1771
941,1772
942,1773
943,1774
944,1775
945,1776
946,1777
947,1778
948,1779
949,1780
950,1781
951,1782
952,1783
953,1784
954,1785
955,1786
956,1787
957,1788
958,1789
959,1790
96,1791
960,1792
961,1793
962,1794
963,1795
964,1796
965,1797
966,1798
967,1799
968,1800
969,1801
970,1802
971,1803
972,1804
973,1805
974,1806
975,1807
976,1808
977,1809
978,1810
979,1811
98,1812
980,1813
981,1814
982,1815
983,1816
984,1817
985,1818
986,1819
987,1820
988,1821
989,1822
990,1823
991,1824
992,1825
993,1826
994,1827
995,1828
996,1829
997,1830
998,1831
999,1832
N00a074f042d243819e8f57ceaa93357b,1833
N0501105c1b854d1e945b6618fd2c645c,1834
N0f4d6f06bcbc44969ba36273d59aea17,1835
N172ee28ed4ee4e20a8156be8f3460960,1836
N185d97ba6b4c41debb787b4919350842,1837
N1faf288c38e54c7fb232e49ba8829e86,1838
N2260512668f84da8ab9467ede131ff9b,1839
N260e9a6c4c3e4223a8ee73cf784442b3,1840
N2a89958fdee840a3a08e061fe284b9de,1841
N2cec03e069a746658437059a462a2856,1842
N36969ccc488b4960bd00aadd3fd23566,1843
N3d0787b97bf9452da861932d2b038f68,1844
N3d44a6325eb64fa59ecb38ff4f0efda7,1845
N3ed966b0224e4c7eb24610822b5f4238,1846
N418898af01cd46449c9f0d7274cb77e4,1847
N44d01f474ed241c6948ce3b38d04ada1,1848
N483cd7e05e4b4f209d89b3a0ddcc96bc,1849
N49962bdc98854d20a286e7c75b105329,1850
N4bf8b337edbd4c5b8cdad21bd1c2876a,1851
N521c5992ab4a4977a97904814fb5c5be,1852
N52a0e31c4f284c59892e8b03ef6a30f9,1853
N54cf01660b47434f9f0f01e3ba12e603,1854
N5765ae47e1f44c7b843ee02b59b5681e,1855
N6238cdb66f804795970f1b55176d05ed,1856
N6484db458a50426aa234bdf9dca1968e,1857
N7b24e9771fad42a0a3042859c59a0a75,1858
N832c157dec7040b3b60f37f15a393628,1859
N856cb7e81ccd49d6bd1314f40baf1629,1860
N897f5c3f4afd42db8b2040c2e1be1043,1861
N8a1a5c88ac7f4befbac425bcb4a567a3,1862
N8a9d75a98128429187a57e16a10c850a,1863
N95f7487c19944aacbd890ecc1b4e0430,1864
N98bbbf1eaaa44dbf83df04b4ad769967,1865
Na22dd319623c44f6a28342aac14bb860,1866
Na5568ff07e9f4b948a3867061dd319c7,1867
Na6b9b067507e49a5abe784c065a0bbc9,1868
Nb38667fa6e384ba59aab17ddd507efa9,1869
Nb51e8635f1bb4d4993f14a04763f556f,1870
Nb6c9bfd1785242a1a2c0b37920d3c6af,1871
Nb8050550c450416d8f7d0fbc67509bee,1872
Nc017c0cd5b69435496c249735d40890c,1873
Nc14d4005736543989412885933ad1b17,1874
Nc3d3fbcb246948eb80c1939af800fc6e,1875
Nc64dcc5a21494e26a51f23646773b653,1876
Ncb3dd9baad2246ec847cc2271c96b627,1877
Nce870b418ee2433abfa263fc91d9d9f4,1878
Ncea9819bdd21478f9d786e6fcfc052ab,1879
Nd49da7301b3b4da9a02f1c68876ac1f9,1880
Nd9bdb5bc634646b49ca8aef452eeab7e,1881
Ndc843501575a47c1a5870d4e0d7de484,1882
Ndfca235d509a4c75b12fcba3737a5126,1883
Ne0fde946436c4ec28993d241bcaddb3f,1884
Ne18f41601c8d44e3a2487cd7eaf71335,1885
Ne1b1982c6bab43edb81807d4272b20ab,1886
Ne58f5d58366c41b4ade134112b676ab3,1887
Ned3fb19d9db6434083efc5951fe7fb24,1888
Nf0ebd2648f6a4cfb8f3d160d9937841e,1889
ontology#%C3%81rp%C3%A1d-Dynasty,1890
ontology#%C3%81rp%C3%A1d-Goncz,1891
ontology#%C3%81rp%C3%A1d-Goncz-is-Head-of-Government-in-Hungary-between-1990-2000,1892
ontology#%C3%81rp%C3%A1d-Szakasits,1893
ontology#%C3%81rp%C3%A1d-Szakasits-is-Head-of-Government-in-Hungary-between-1948-1950,1894
ontology#%C3%81rp%C3%A1d-of-Hungary,1895
ontology#%C3%81rp%C3%A1d-of-Hungary-is-Prince-in-Hungary-between-896-907,1896
ontology#%C3%86thelwulf-King-of-Wessex,1897
ontology#%C3%89douard-Daladier,1898
ontology#%C3%89douard-Daladier-is-Foreign-Minister-in-France-between-1934-1934,1899
ontology#%C3%89douard-Drumont,1900
ontology#%C3%89douard-Herriot,1901
ontology#%C3%89douard-Herriot-is-Foreign-Minister-in-France-between-1924-1925,1902
ontology#%C3%89douard-Herriot-is-Foreign-Minister-in-France-between-1926-1926,1903
ontology#%C3%89douard-Herriot-is-Foreign-Minister-in-France-between-1932-1932,1904
ontology#%C3%89douard-Valliant,1905
ontology#%C3%89lie-Ducommun,1906
ontology#%C3%89lie-Ducommun-is-Author-in-Switzerland-between-1864-1914,1907
ontology#%C3%89mile-Combes,1908
ontology#%C3%89mile-Combes-is-Head-of-Government-in-France-between-1902-1905,1909
ontology#%C3%89mile-Loubet,1910
ontology#%C3%89mile-Loubet-is-Head-of-Government-in-France-between-1892-1892,1911
ontology#%C3%89mile-Loubet-is-Head-of-State-in-France-between-1899-1906,1912
ontology#%C3%89mile-Ollivier,1913
ontology#%C3%89mile-Ollivier-is-Head-of-Government-in-France-between-1870-1870,1914
ontology#%C3%89mile-Vandervelde,1915
ontology#%C3%89tienne-Clavi%C3%A8re,1916
ontology#%C3%89tienne-Denis-Pasquier,1917
ontology#%C3%89tienne-Denis-Pasquier-is-Foreign-Minister-in-France-between-1819-1821,1918
ontology#%C3%96d%C3%B6n-Beothy,1919
ontology#%C3%96d%C3%B6n-Beothy-is-Politician-in-Hungary-between-1796-1854,1920
ontology#%C4%8Cen%C4%9Bk-Z%C3%ADbrt,1921
ontology#%C4%8Cen%C4%9Bk-Z%C3%ADbrt-is-Author-between-1864-1932,1922
ontology#%C5%A0imon-Lomnick%C3%BD-of-Bude%C4%8D,1923
ontology#%C5%A0t%C4%9Bp%C3%A1nek-Netolick%C3%BD,1924
ontology#%C5%A0tefan-Ani%C3%A1n-Jedl%C3%ADk,1925
ontology#%C5%A0tefan-Ani%C3%A1n-Jedl%C3%ADk-is-Composer-in-Slovakia-between-1800-1895,1926
ontology#%C5%A0tefan-Bani%3F,1927
ontology#%C5%A0tefan-Nos%C3%A1%3F,1928
ontology#%C5%A0tefan-Nos%C3%A1%3F-is-Dancer-in-Slovakia-between-1927-,1929
ontology#%C5%A0tefan-Planinc,1930
ontology#%C5%A0tefan-Planinc-is-Painter-in-Slovenia-between-1925-,1931
ontology#%C5%A0tefka-Drolc--,1932
ontology#%C5%A0tefka-Drolc---is-Actor-in-Slovenia-between-1923-,1933
ontology#%EF%BF%BDlvaro-Figueroa-y-Torres-Mendieta-conde-de-Romanones,1934
ontology#12-year-truce,1935
ontology#1st-Abdication-of-Napoleon,1936
ontology#1st-Battle-of-Poitiers,1937
ontology#1st-Battle-of-St-Albans,1938
ontology#20-year-building-programme-for-German-high-seas-fleet,1939
ontology#2nd-Abdication-of-Napoleon,1940
ontology#2nd-Battle-of-St-Albans,1941
ontology#2nd-Huguenot-revolt,1942
ontology#A-Michael-Spence,1943
ontology#A-Michael-Spence-is-Economist-between-2001-2001,1944
ontology#A-Vindication-of-the-Rights-of-Woman,1945
ontology#AEthelbald-of-Wessex,1946
ontology#AEthelbert-II-of-Kent,1947
ontology#AEthelbert-of-Wessex,1948
ontology#AEthelheard-of-Wessex,1949
ontology#AEthelred-I-of-Wessex,1950
ontology#AEthelred-II-the-Unready-of-England,1951
ontology#AEthelwulf-of-Wessex,1952
ontology#AEthelwulf-of-Wessex-is-King-in-Wessex-between-839-855,1953
ontology#Aachen,1954
ontology#Aachen-is-part-of-Frankish-Empire-between-800-888,1955
ontology#Aachen-is-part-of-Germany-between-1871-,1956
ontology#Aachen-is-part-of-Holy-Roman-Empire-between-960-1806,1957
ontology#Aage-N-Bohr,1958
ontology#Aage-N-Bohr-is-Scientist-in-Denmark-between-1943-,1959
ontology#Aarno-Ruusuvuori,1960
ontology#Aaron-Klug,1961
ontology#Abb%C3%A9-Pierre,1962
ontology#Abbey,1963
ontology#Abbey-of-Cluny,1964
ontology#Abbey-of-Pomposa,1965
ontology#Abbot-Suger,1966
ontology#Abdus-Salam,1967
ontology#Abdus-Salam-is-Scientist-between-1979-1979,1968
ontology#Abel-of-Denmark,1969
ontology#Abodrites,1970
ontology#Abodrites-is-part-of-Polabian-Slavs-between-845-1000,1971
ontology#Abolition-of-serfdom-in-Russia,1972
ontology#Abolition-of-slavery-in-British-empire,1973
ontology#Abolitionism,1974
ontology#Abrah%C3%A1m-R%C3%BAfus,1975
ontology#Abrah%C3%A1m-R%C3%BAfus-is-Military-Person-in-Slovakia-between-1291-1300,1976
ontology#Abraham-Cresques,1977
ontology#Abraham-Cresques-is-Geographer-between-1381-1381,1978
ontology#Abraham-Darby,1979
ontology#Abraham-Darby-is-Business-Leader-in-England-between-1678-1717,1980
ontology#Abraham-Darby-is-Inventor-in-England-between-1700-1717,1981
ontology#Abraham-Gottlob-Werner,1982
ontology#Abraham-Gottlob-Werner-is-Scientist-in-Germany-between-1770-1817,1983
ontology#Abraham-Kuyper,1984
ontology#Abraham-Kuyper-is-Head-of-Government-in-Netherlands-between-1901-1905,1985
ontology#Abraham-Louis-Breguet,1986
ontology#Abram-Ioffe,1987
ontology#Abram-Ioffe-is-Scientist-in-Russia-between-1880-1960,1988
ontology#Absolution,1989
ontology#Absolutism,1990
ontology#Abstract-Notion,1991
ontology#Academie-francaise,1992
ontology#Academy-of-Architecture,1993
ontology#Academy-of-Dance,1994
ontology#Academy-of-Music,1995
ontology#Academy-of-Science,1996
ontology#Accademia-dei-Lincei,1997
ontology#Accession-in-England-of-James-VI-of-Scotland,1998
ontology#Accession-of-Pepin-the-Short,1999
ontology#Achaea,2000
ontology#Achaea-is-part-of-Morea-between-1205-1432,2001
ontology#Achatius-Bocskai-of-Transylvania,2002
ontology#Achille-Charles-Duc-de-Broglie,2003
ontology#Achim-von-Arnim,2004
